http://www.cars-data.com//en/peugeot-308-sw-allure-1.6-e-hdi-specs/35500	Peugeot 308 SW Allure 1.6 e-HDi	Peugeot 308 SW	Peugeot	31.420	F	stationwagon	4500	1555 mm	1815 mm	1460 kg	1460 kg	129 g/km	2011	diesel	2	5	6	5-7	gearbox	508-1736 l		12,5 s	front	60 l	4,9 l/100km	185 km/h	685 kg	1200 kg	dohc	diesel	1560 cc	82 KW	270 Nm
http://www.cars-data.com//en/peugeot-308-sw-active-1.6-e-hdi-specs/35495	Peugeot 308 SW Active 1.6 e-HDi	Peugeot 308 SW	Peugeot	28.800	E	stationwagon	4500	1555 mm	1815 mm	1382 kg	1382 kg	114 g/km	2011	diesel	2	5	6	5	gearbox	508-1736 l		11,9 s	front	60 l	4,4 l/100km	185 km/h	588 kg	1400 kg	dohc	diesel	1560 cc	82 KW	270 Nm
http://www.cars-data.com//en/peugeot-308-sw-blue-lease-1.6-e-hdi-specs/35494	Peugeot 308 SW Blue Lease 1.6 e-HDi	Peugeot 308 SW	Peugeot	25.350	E	stationwagon	4500	1555 mm	1815 mm	1382 kg	1382 kg	114 g/km	2011	diesel	2	5	6	5	gearbox	508-1736 l		11,9 s	front	60 l	4,4 l/100km	185 km/h	588 kg	1400 kg	dohc	diesel	1560 cc	82 KW	270 Nm
http://www.cars-data.com//en/peugeot-308-sw-access-1.6-vti-specs/35483	Peugeot 308 SW Access 1.6 VTi	Peugeot 308 SW	Peugeot	24.600	D	stationwagon	4500	1555 mm	1815 mm	1295 kg	1295 kg	147 g/km	2011	petrol	2	5	5	5	gearbox	508-1736 l		11,5 s	front	60 l	6,4 l/100km	189 km/h	627 kg	1500 kg	dohc	petrol	1598 cc	88 KW	160 Nm
http://www.cars-data.com//en/peugeot-308-sw-blue-lease-1.6-vti-specs/35484	Peugeot 308 SW Blue Lease 1.6 VTi	Peugeot 308 SW	Peugeot	23.950	D	stationwagon	4500	1555 mm	1815 mm	1295 kg	1295 kg	147 g/km	2011	petrol	2	5	5	5	gearbox	508-1736 l		11,5 s	front	60 l	6,4 l/100km	189 km/h	627 kg	1500 kg	dohc	petrol	1598 cc	88 KW	160 Nm
http://www.cars-data.com//en/peugeot-308-sw-active-1.6-vti-specs/35485	Peugeot 308 SW Active 1.6 VTi	Peugeot 308 SW	Peugeot	27.250	D	stationwagon	4500	1555 mm	1815 mm	1295 kg	1295 kg	147 g/km	2011	petrol	2	5	5	5	gearbox	508-1736 l		11,5 s	front	60 l	6,4 l/100km	189 km/h	627 kg	1500 kg	dohc	petrol	1598 cc	88 KW	160 Nm
http://www.cars-data.com//en/peugeot-308-sw-active-1.6-vti-specs/35486	Peugeot 308 SW Active 1.6 VTi	Peugeot 308 SW	Peugeot	30.450	F	stationwagon	4500	1555 mm	1815 mm	1331 kg	1331 kg	166 g/km	2011	petrol	2	5	4	5	gearbox	508-1736 l		13,4 s	front	60 l	7,2 l/100km	182 km/h	617 kg	1500 kg	dohc	petrol	1598 cc	88 KW	160 Nm
http://www.cars-data.com//en/peugeot-308-sw-sportium-1.6-vti-specs/35487	Peugeot 308 SW Sportium 1.6 VTi	Peugeot 308 SW	Peugeot	28.550	D	stationwagon	4500	1555 mm	1815 mm	1295 kg	1295 kg	147 g/km	2011	petrol	2	5	5	5	gearbox	508-1736 l		11,5 s	front	60 l	6,4 l/100km	189 km/h	627 kg	1500 kg	dohc	petrol	1598 cc	88 KW	160 Nm
http://www.cars-data.com//en/peugeot-308-sw-blue-lease-executive-1.6-vti-specs/35488	Peugeot 308 SW Blue Lease Executive 1.6 VTi	Peugeot 308 SW	Peugeot	26.375	D	stationwagon	4500	1555 mm	1815 mm	1295 kg	1295 kg	147 g/km	2011	petrol	2	5	5	5	gearbox	508-1736 l		11,5 s	front	60 l	6,4 l/100km	189 km/h	627 kg	1500 kg	dohc	petrol	1598 cc	88 KW	160 Nm
http://www.cars-data.com//en/peugeot-308-sw-premiere-1.6-vti-specs/35489	Peugeot 308 SW Premiere 1.6 VTi	Peugeot 308 SW	Peugeot	25.040	D	stationwagon	4500	1555 mm	1815 mm	1295 kg	1295 kg	147 g/km	2011	petrol	2	5	5	5	gearbox	508-1736 l		11,5 s	front	60 l	6,4 l/100km	189 km/h	627 kg	1500 kg	dohc	petrol	1598 cc	88 KW	160 Nm
http://www.cars-data.com//en/peugeot-308-sw-allure-1.6-thp-specs/35491	Peugeot 308 SW Allure 1.6 THP	Peugeot 308 SW	Peugeot	29.990	F	stationwagon	4500	1555 mm	1815 mm	1456 kg	1456 kg	165 g/km	2011	petrol	2	5	6	5-7	gearbox	508-1736 l		9,5 s	front	60 l	7,1 l/100km	211 km/h	674 kg	1400 kg	dohc	petrol	1598 cc	115 KW	240 Nm
http://www.cars-data.com//en/peugeot-308-sw-allure-1.6-thp-specs/35492	Peugeot 308 SW Allure 1.6 THP	Peugeot 308 SW	Peugeot	36.050	G	stationwagon	4500	1555 mm	1815 mm	1484 kg	1484 kg	180 g/km	2011	petrol	2	5	6	5-7	gearbox	508-1736 l		9,7 s	front	60 l	7,8 l/100km	210 km/h	676 kg	1350 kg	dohc	petrol	1598 cc	115 KW	240 Nm
http://www.cars-data.com//en/peugeot-308-sw-access-1.6-e-hdi-specs/35493	Peugeot 308 SW Access 1.6 e-HDi	Peugeot 308 SW	Peugeot	27.000	E	stationwagon	4500	1555 mm	1815 mm	1382 kg	1382 kg	116 g/km	2011	diesel	2	5	6	5	gearbox	508-1736 l		11,9 s	front	60 l	4,5 l/100km	185 km/h	588 kg	1400 kg	dohc	diesel	1560 cc	82 KW	270 Nm
http://www.cars-data.com//en/peugeot-308-sw-access-1.4-vti-specs/35482	Peugeot 308 SW Access 1.4 VTi	Peugeot 308 SW	Peugeot	23.560	D	stationwagon	4500	1555 mm	1815 mm	1295 kg	1295 kg	144 g/km	2011	petrol	2	5	5	5	gearbox	508-1736 l		13,4 s	front	60 l	6,3 l/100km	182 km/h	625 kg	1100 kg	dohc	petrol	1397 cc	72 KW	136 Nm
http://www.cars-data.com//en/peugeot-308-sw-blue-lease-executive-1.6-e-hdi-115-specs/61264	Peugeot 308 SW Blue Lease Executive 1.6 e-HDi 115	Peugeot 308 SW	Peugeot	26.600	E	stationwagon	4500	1555 mm	1815 mm	1382 kg	1382 kg	114 g/km	2013	diesel	2	5	6	5	gearbox	508-1736 l		11,9 s	front	60 l	4,4 l/100km	185 km/h	588 kg	1400 kg	dohc	diesel	1560 cc	85 KW	285 Nm
http://www.cars-data.com//en/peugeot-308-sw-style-1.6-e-hdi-115-specs/61263	Peugeot 308 SW Style 1.6 e-HDi 115	Peugeot 308 SW	Peugeot	27.710	E	stationwagon	4500	1555 mm	1815 mm	1382 kg	1382 kg	114 g/km	2013	diesel	2	5	6	5	gearbox	508-1736 l		11,9 s	front	60 l	4,4 l/100km	185 km/h	588 kg	1400 kg	dohc	diesel	1560 cc	85 KW	285 Nm
http://www.cars-data.com//en/peugeot-308-sw-blue-lease-1.6-e-hdi-115-specs/61262	Peugeot 308 SW Blue Lease 1.6 e-HDi 115	Peugeot 308 SW	Peugeot	25.100	E	stationwagon	4500	1555 mm	1815 mm	1382 kg	1382 kg	114 g/km	2013	diesel	2	5	6	5	gearbox	508-1736 l		11,9 s	front	60 l	4,4 l/100km	185 km/h	588 kg	1400 kg	dohc	diesel	1560 cc	85 KW	285 Nm
http://www.cars-data.com//en/peugeot-308-sw-style-1.6-e-hdi-110-specs/61261	Peugeot 308 SW Style 1.6 e-HDi 110	Peugeot 308 SW	Peugeot	28.710	E	stationwagon	4500	1555 mm	1815 mm	1374 kg	1374 kg	112 g/km	2013	diesel	2	5	6	5	gearbox	508-1736 l		12,3 s	front	60 l	4,3 l/100km	185 km/h	601 kg	1300 kg	dohc	diesel	1560 cc	82 KW	270 Nm
http://www.cars-data.com//en/peugeot-308-sw-style-1.6-vti-specs/61260	Peugeot 308 SW Style 1.6 VTi	Peugeot 308 SW	Peugeot	29.860	F	stationwagon	4500	1555 mm	1815 mm	1331 kg	1331 kg	166 g/km	2013	petrol	2	5	4	5	gearbox	508-1736 l		13,4 s	front	60 l	7,2 l/100km	182 km/h	617 kg	1500 kg	dohc	petrol	1598 cc	88 KW	160 Nm
http://www.cars-data.com//en/peugeot-308-sw-style-1.6-vti-specs/61259	Peugeot 308 SW Style 1.6 VTi	Peugeot 308 SW	Peugeot	26.660	D	stationwagon	4500	1555 mm	1815 mm	1295 kg	1295 kg	147 g/km	2013	petrol	2	5	5	5	gearbox	508-1736 l		11,5 s	front	60 l	6,4 l/100km	189 km/h	627 kg	1500 kg	dohc	petrol	1598 cc	88 KW	160 Nm
http://www.cars-data.com//en/peugeot-308-sw-sportium-1.6-thp-specs/35490	Peugeot 308 SW Sportium 1.6 THP	Peugeot 308 SW	Peugeot	30.525	F	stationwagon	4500	1555 mm	1815 mm	1456 kg	1456 kg	165 g/km	2012	petrol	2	5	6	5-7	gearbox	508-1736 l		9,5 s	front	60 l	7,1 l/100km	211 km/h	674 kg	1400 kg	dohc	petrol	1598 cc	115 KW	240 Nm
http://www.cars-data.com//en/mercedes-g-320-cabriolet-specs/24726	Mercedes G 320 Cabriolet	Mercedes-Benz G-class Cabriolet	Mercedes	95.100	G	suv/crossover	4257	1931 mm	1760 mm	2040 kg	2040 kg	365 g/km	2000	petrol	2	2	5	4	gearbox	238-1580 l		10,9 s	front+rear	96 l	15,3 l/100km	173 km/h	810 kg	2810 kg	ohc	petrol	3199 cc	156 KW	300 Nm
http://www.cars-data.com//en/mercedes-g-500-cabriolet-specs/24727	Mercedes G 500 Cabriolet	Mercedes-Benz G-class Cabriolet	Mercedes	116.500	G	suv/crossover	4257	1931 mm	1760 mm	2150 kg	2150 kg	400 g/km	2000	petrol	2	2	5	4	gearbox	238-1580 l		9,7 s	front+rear	96 l	16,7 l/100km	190 km/h	600 kg	2750 kg	ohc	petrol	4966 cc	218 KW	456 Nm
http://www.cars-data.com//en/mercedes-g-400-cdi-cabriolet-specs/24732	Mercedes G 400 CDI Cabriolet	Mercedes-Benz G-class Cabriolet	Mercedes	119.600	G	suv/crossover	4257	1931 mm	1760 mm	2270 kg	2270 kg	340 g/km	2000	diesel	2	2	5	4	gearbox	238-1580 l		10,3 s	front+rear	96 l	12,8 l/100km	180 km/h	580 kg	2850 kg	dohc	diesel	3996 cc	184 KW	560 Nm
http://www.cars-data.com//en/mercedes-g-350-cdi-bluetec-cabriolet-specs/24731	Mercedes G 350 CDI BlueTEC Cabriolet	Mercedes-Benz G-class Cabriolet	Mercedes	164.434	G	suv/crossover	4257	1931 mm	1760 mm	2160 kg	2160 kg	299 g/km	2010	diesel	2	2	7	4	gearbox	238-1580 l		9,1 s	front+rear	96 l	11,3 l/100km	175 km/h	690 kg	2850 kg	dohc	diesel	2987 cc	155 KW	540 Nm
http://www.cars-data.com//en/mercedes-g-350-cdi-cabriolet-specs/24730	Mercedes G 350 CDI Cabriolet	Mercedes-Benz G-class Cabriolet	Mercedes	126.800	G	suv/crossover	4257	1931 mm	1760 mm	2160 kg	2160 kg	291 g/km	2009	diesel	2	2	7	4	gearbox	238-1580 l		8,8 s	front+rear	96 l	11,0 l/100km	180 km/h	690 kg	2850 kg	dohc	diesel	2987 cc	165 KW	540 Nm
http://www.cars-data.com//en/mercedes-g-500-cabriolet-specs/24728	Mercedes G 500 Cabriolet	Mercedes-Benz G-class Cabriolet	Mercedes	190.887	G	suv/crossover	4257	1931 mm	1760 mm	2130 kg	2130 kg	351 g/km	2006	petrol	2	2	7	4	gearbox	238-1580 l		5,9 s	front+rear	96 l	14,7 l/100km	210 km/h	720 kg	2850 kg	ohc	petrol	5461 cc	285 KW	530 Nm
http://www.cars-data.com//en/mercedes-g-320-cdi-cabriolet-specs/24729	Mercedes G 320 CDI Cabriolet	Mercedes-Benz G-class Cabriolet	Mercedes	120.358	G	suv/crossover	4257	1931 mm	1760 mm	2160 kg	2160 kg	291 g/km	2006	diesel	2	2	7	4	gearbox	238-1580 l		8,8 s	front+rear	96 l	11,0 l/100km	180 km/h	690 kg	2850 kg	dohc	diesel	2987 cc	165 KW	540 Nm
http://www.cars-data.com//en/volkswagen-passat-1300-specs/51467	Volkswagen Passat 1300	Volkswagen Passat	Volkswagen	9.473	N.A.	hatchback	4435	1385 mm	1685 mm	945 kg	945 kg		1980	petrol	2	5	4	5	gearbox	390 l	50 kg	18,0 s	front	60 l	8,6 l/100km	148 km/h	455 kg	850 kg	ohc	petrol	1272 cc	40 KW	88 Nm
http://www.cars-data.com//en/volkswagen-passat-1300-l-specs/51468	Volkswagen Passat 1300 L	Volkswagen Passat	Volkswagen	10.329	N.A.	hatchback	4435	1385 mm	1685 mm	945 kg	945 kg		1980	petrol	2	5	4	5	gearbox	390 l	50 kg	18,0 s	front	60 l	8,6 l/100km	148 km/h	455 kg	850 kg	ohc	petrol	1272 cc	40 KW	88 Nm
http://www.cars-data.com//en/volkswagen-passat-1600-s-specs/51469	Volkswagen Passat 1600 S	Volkswagen Passat	Volkswagen	10.052	N.A.	hatchback	4435	1385 mm	1685 mm	955 kg	955 kg		1980	petrol	2	5	4	5	gearbox	390 l		14,0 s	front	60 l	9,0 l/100km	164 km/h	455 kg		ohc	petrol	1588 cc	55 KW	119 Nm
http://www.cars-data.com//en/volkswagen-passat-1600-ls-specs/51470	Volkswagen Passat 1600 LS	Volkswagen Passat	Volkswagen	10.908	N.A.	hatchback	4435	1385 mm	1685 mm	955 kg	955 kg		1980	petrol	2	5	4	5	gearbox	390 l		14,0 s	front	60 l	9,0 l/100km	164 km/h	455 kg		ohc	petrol	1588 cc	55 KW	119 Nm
http://www.cars-data.com//en/volkswagen-passat-1600-gls-specs/51471	Volkswagen Passat 1600 GLS	Volkswagen Passat	Volkswagen	11.762	N.A.	hatchback	4435	1385 mm	1685 mm	955 kg	955 kg		1980	petrol	2	5	4	5	gearbox	390 l		14,0 s	front	60 l	9,0 l/100km	164 km/h	455 kg		ohc	petrol	1588 cc	55 KW	119 Nm
http://www.cars-data.com//en/volkswagen-passat-1900-gls-specs/51472	Volkswagen Passat 1900 GLS	Volkswagen Passat	Volkswagen	13.780	N.A.	hatchback	4435	1385 mm	1685 mm	1050 kg	1050 kg		1980	petrol	2	5	5	5	gearbox	390 l	50 kg	10,9 s	front	60 l	9,2 l/100km	188 km/h	455 kg	1200 kg	ohc	petrol	1921 cc	85 KW	154 Nm
http://www.cars-data.com//en/volkswagen-passat-1600-diesel-specs/51473	Volkswagen Passat 1600 Diesel	Volkswagen Passat	Volkswagen	11.185	N.A.	hatchback	4435	1385 mm	1685 mm	980 kg	980 kg		1980	diesel	2	5	4	5	gearbox	390 l		20,5 s	front	60 l	6,7 l/100km	143 km/h	455 kg		ohc	diesel	1588 cc	40 KW	102 Nm
http://www.cars-data.com//en/volkswagen-passat-1600-diesel-l-specs/51474	Volkswagen Passat 1600 Diesel L	Volkswagen Passat	Volkswagen	12.041	N.A.	hatchback	4435	1385 mm	1685 mm	980 kg	980 kg		1980	diesel	2	5	4	5	gearbox	390 l		20,5 s	front	60 l	6,7 l/100km	143 km/h	455 kg		ohc	diesel	1588 cc	40 KW	102 Nm
http://www.cars-data.com//en/volkswagen-passat-1600-diesel-gl-specs/51475	Volkswagen Passat 1600 Diesel GL	Volkswagen Passat	Volkswagen	12.895	N.A.	hatchback	4435	1385 mm	1685 mm	980 kg	980 kg		1980	diesel	2	5	4	5	gearbox	390 l		20,5 s	front	60 l	6,7 l/100km	143 km/h	455 kg		ohc	diesel	1588 cc	40 KW	102 Nm
http://www.cars-data.com//en/suzuki-grand-vitara-1.6-base-specs/46974	Suzuki Grand Vitara 1.6 Base	Suzuki Grand Vitara	Suzuki	22.816	G	suv/crossover	4035	1695 mm	1810 mm	1380 kg	1380 kg	195 g/km	2008	petrol	2	3	5	4	gearbox	184-964 l		14,4 s	front+rear	55 l	8,2 l/100km	160 km/h	450 kg	1600 kg	dohc	petrol	1586 cc	78 KW	145 Nm
